# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PCSK6	ENSCAFG00000010529	ENSCAFT00000016769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PCYOX1	ENSCAFG00000003349	ENSCAFT00000005374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDCD5	ENSCAFG00000007555	ENSCAFT00000012102	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDCD6IP	ENSCAFG00000004721	ENSCAFT00000007604	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PDE12	ENSCAFG00000007792	ENSCAFT00000012438	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDE1B	ENSCAFG00000032142	ENSCAFT00000044398	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE1C	ENSCAFG00000003133	ENSCAFT00000005045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE1C	ENSCAFG00000003133	ENSCAFT00000005046	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE2A	ENSCAFG00000005698	ENSCAFT00000049210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE4C	ENSCAFG00000014928	ENSCAFT00000048546	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDE6G	ENSCAFG00000005767	ENSCAFT00000009298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE6H	ENSCAFG00000012874	ENSCAFT00000020427	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
PDE7A	ENSCAFG00000007279	ENSCAFT00000011658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE8A	ENSCAFG00000013011	ENSCAFT00000020683	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE8A	ENSCAFG00000013011	ENSCAFT00000020695	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDE9A	ENSCAFG00000010487	ENSCAFT00000016669	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
PDE9A	ENSCAFG00000010487	ENSCAFT00000042853	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PDGFB	ENSCAFG00000001356	ENSCAFT00000002101	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PDIA2	ENSCAFG00000015429	ENSCAFT00000024471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PDIA6	ENSCAFG00000003477	ENSCAFT00000037603	protein_coding	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
PDLIM5	ENSCAFG00000010071	ENSCAFT00000016017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDZD4	ENSCAFG00000019290	ENSCAFT00000030629	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
PEBP1	ENSCAFG00000009910	ENSCAFT00000015761	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PECAM1	ENSCAFG00000011740	ENSCAFT00000018677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PECAM1	ENSCAFG00000011740	ENSCAFT00000036679	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PECAM1	ENSCAFG00000011740	ENSCAFT00000046303	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PEPD	ENSCAFG00000007377	ENSCAFT00000011842	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PER3	ENSCAFG00000019666	ENSCAFT00000031273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX11G	ENSCAFG00000018220	ENSCAFT00000028946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PEX2	ENSCAFG00000008326	ENSCAFT00000013224	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PEX5	ENSCAFG00000014064	ENSCAFT00000022337	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PFKFB4	ENSCAFG00000012493	ENSCAFT00000019881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PFKM	ENSCAFG00000009035	ENSCAFT00000014356	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PFKM	ENSCAFG00000009035	ENSCAFT00000046392	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
PGGHG	ENSCAFG00000006474	ENSCAFT00000010456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGGHG	ENSCAFG00000006474	ENSCAFT00000045883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PGM5	ENSCAFG00000001930	ENSCAFT00000003055	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHACTR1	ENSCAFG00000009809	ENSCAFT00000015575	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
PHACTR3	ENSCAFG00000012258	ENSCAFT00000036705	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PHAX	ENSCAFG00000000590	ENSCAFT00000000909	protein_coding	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
PHF10	ENSCAFG00000004071	ENSCAFT00000006531	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PHF19	ENSCAFG00000003581	ENSCAFT00000005752	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHF19	ENSCAFG00000003581	ENSCAFT00000046528	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PHF20	ENSCAFG00000008352	ENSCAFT00000013273	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0
PHF7	ENSCAFG00000009508	ENSCAFT00000015105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PHF8	ENSCAFG00000016389	ENSCAFT00000025999	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
PHF8	ENSCAFG00000016389	ENSCAFT00000026012	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
PHPT1	ENSCAFG00000019551	ENSCAFT00000031083	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIDD1	ENSCAFG00000009512	ENSCAFT00000015119	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
PIEZO1	ENSCAFG00000019870	ENSCAFT00000031621	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIEZO1	ENSCAFG00000019870	ENSCAFT00000031623	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIGB	ENSCAFG00000031021	ENSCAFT00000048265	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3C2G	ENSCAFG00000012564	ENSCAFT00000019977	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIK3C3	ENSCAFG00000017725	ENSCAFT00000028126	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PIK3CB	ENSCAFG00000007579	ENSCAFT00000012130	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PIK3R3	ENSCAFG00000004331	ENSCAFT00000006956	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIP5K1B	ENSCAFG00000001916	ENSCAFT00000003045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIPOX	ENSCAFG00000018883	ENSCAFT00000029972	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PITPNM2	ENSCAFG00000007616	ENSCAFT00000012204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PITPNM2	ENSCAFG00000007616	ENSCAFT00000012218	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PITPNM3	ENSCAFG00000015453	ENSCAFT00000024513	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PIWIL2	ENSCAFG00000009444	ENSCAFT00000015020	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIWIL3	ENSCAFG00000010566	ENSCAFT00000016829	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
PKD1L1	ENSCAFG00000014734	ENSCAFT00000023399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PKD1L1	ENSCAFG00000014734	ENSCAFT00000042831	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PKHD1L1	ENSCAFG00000024786	ENSCAFT00000001138	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PKHD1L1	ENSCAFG00000024786	ENSCAFT00000038299	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PKHD1L1	ENSCAFG00000024786	ENSCAFT00000045918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PKNOX1	ENSCAFG00000010518	ENSCAFT00000016720	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PKP2	ENSCAFG00000010484	ENSCAFT00000016659	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PKP4	ENSCAFG00000009361	ENSCAFT00000014902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PKP4	ENSCAFG00000009361	ENSCAFT00000048677	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA1A	ENSCAFG00000011012	ENSCAFT00000017538	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLA2G10	ENSCAFG00000018788	ENSCAFT00000029821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PLA2G2F	ENSCAFG00000015097	ENSCAFT00000023967	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PLA2G4A	ENSCAFG00000013778	ENSCAFT00000021881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLA2G4F	ENSCAFG00000009914	ENSCAFT00000015866	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLA2G6	ENSCAFG00000001424	ENSCAFT00000002213	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLA2G6	ENSCAFG00000001424	ENSCAFT00000002215	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLAC8L1	ENSCAFG00000006419	ENSCAFT00000010364	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PLCH1	ENSCAFG00000008746	ENSCAFT00000013905	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLCH2	ENSCAFG00000019405	ENSCAFT00000047332	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLEC	ENSCAFG00000001433	ENSCAFT00000002240	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
PLEC	ENSCAFG00000001433	ENSCAFT00000047267	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLEK	ENSCAFG00000003260	ENSCAFT00000005230	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLEKHG1	ENSCAFG00000000405	ENSCAFT00000000638	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLEKHH1	ENSCAFG00000016410	ENSCAFT00000026029	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PLEKHM3	ENSCAFG00000013559	ENSCAFT00000021506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLIN4	ENSCAFG00000015323	ENSCAFT00000049351	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLK2	ENSCAFG00000006975	ENSCAFT00000011211	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLK4	ENSCAFG00000003875	ENSCAFT00000006243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLK4	ENSCAFG00000003875	ENSCAFT00000047264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLPPR2	ENSCAFG00000017423	ENSCAFT00000027619	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
PLS3	ENSCAFG00000018250	ENSCAFT00000036393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLTP	ENSCAFG00000009837	ENSCAFT00000015623	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PLTP	ENSCAFG00000009837	ENSCAFT00000045930	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PMF1	ENSCAFG00000016847	ENSCAFT00000026668	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PNKD	ENSCAFG00000014632	ENSCAFT00000023229	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PNLDC1	ENSCAFG00000000740	ENSCAFT00000001145	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PNMA6A	ENSCAFG00000019180	ENSCAFT00000030449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POGZ	ENSCAFG00000012719	ENSCAFT00000020169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POGZ	ENSCAFG00000012719	ENSCAFT00000045617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POGZ	ENSCAFG00000012719	ENSCAFT00000046033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POGZ	ENSCAFG00000012719	ENSCAFT00000049318	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POLD1	ENSCAFG00000002937	ENSCAFT00000004726	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
POLD1	ENSCAFG00000002937	ENSCAFT00000045094	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
POLR2B	ENSCAFG00000002296	ENSCAFT00000003641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLR2I	ENSCAFG00000006601	ENSCAFT00000010649	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLR3H	ENSCAFG00000001053	ENSCAFT00000001618	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
POLRMT	ENSCAFG00000019711	ENSCAFT00000031345	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
POLRMT	ENSCAFG00000019711	ENSCAFT00000046349	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PON1	ENSCAFG00000002114	ENSCAFT00000003339	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
POR	ENSCAFG00000013467	ENSCAFT00000021363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POSTN	ENSCAFG00000006073	ENSCAFT00000009843	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
POSTN	ENSCAFG00000006073	ENSCAFT00000039500	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PPARD	ENSCAFG00000001310	ENSCAFT00000002032	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPFIA2	ENSCAFG00000005854	ENSCAFT00000009520	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PPFIA3	ENSCAFG00000003800	ENSCAFT00000006161	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPFIA3	ENSCAFG00000003800	ENSCAFT00000042816	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPIB	ENSCAFG00000017053	ENSCAFT00000046899	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PPIG	ENSCAFG00000012372	ENSCAFT00000019654	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPIG	ENSCAFG00000012372	ENSCAFT00000044329	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPM1E	ENSCAFG00000030155	ENSCAFT00000048826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPOX	ENSCAFG00000012811	ENSCAFT00000020328	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPOX	ENSCAFG00000012811	ENSCAFT00000046181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP1CA	ENSCAFG00000011565	ENSCAFT00000018419	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPP1CA	ENSCAFG00000011565	ENSCAFT00000039783	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PPP1CA	ENSCAFG00000011565	ENSCAFT00000045135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPP1R12A	ENSCAFG00000005779	ENSCAFT00000009326	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PPP1R12A	ENSCAFG00000005779	ENSCAFT00000046909	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PPP1R1A	ENSCAFG00000029756	ENSCAFT00000047917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPP1R1C	ENSCAFG00000014240	ENSCAFT00000044038	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP1R42	ENSCAFG00000007382	ENSCAFT00000039318	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP1R42	ENSCAFG00000007382	ENSCAFT00000039319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP1R9A	ENSCAFG00000002110	ENSCAFT00000003335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP2R2B	ENSCAFG00000006542	ENSCAFT00000010594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP2R3C	ENSCAFG00000013360	ENSCAFT00000021215	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PPP3CA	ENSCAFG00000010644	ENSCAFT00000014940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP3CA	ENSCAFG00000010644	ENSCAFT00000016916	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP4R2	ENSCAFG00000006416	ENSCAFT00000010367	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP4R2	ENSCAFG00000006416	ENSCAFT00000049357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPT2-EGFL8	ENSCAFG00000000766	ENSCAFT00000001193	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPT2-EGFL8	ENSCAFG00000000766	ENSCAFT00000048253	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PQLC2	ENSCAFG00000015174	ENSCAFT00000024083	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PQLC2	ENSCAFG00000015174	ENSCAFT00000043612	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRDM15	ENSCAFG00000010223	ENSCAFT00000016225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRDM15	ENSCAFG00000010223	ENSCAFT00000049663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRDM16	ENSCAFG00000019473	ENSCAFT00000030962	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRDM16	ENSCAFG00000019473	ENSCAFT00000047721	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRDM5	ENSCAFG00000004179	ENSCAFT00000006708	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PRDM5	ENSCAFG00000004179	ENSCAFT00000043900	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PRDM6	ENSCAFG00000023666	ENSCAFT00000036515	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRDM8	ENSCAFG00000008881	ENSCAFT00000014093	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
PRELID1	ENSCAFG00000016443	ENSCAFT00000026061	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000017540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000047790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000049914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PREX2	ENSCAFG00000007620	ENSCAFT00000012231	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
PRIM2	ENSCAFG00000023267	ENSCAFT00000035673	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRKAG2	ENSCAFG00000004912	ENSCAFT00000007917	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRKCA	ENSCAFG00000011326	ENSCAFT00000018019	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRKCE	ENSCAFG00000002610	ENSCAFT00000004130	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PRKD3	ENSCAFG00000006119	ENSCAFT00000009918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRLR	ENSCAFG00000018782	ENSCAFT00000029815	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PROX1	ENSCAFG00000012445	ENSCAFT00000019756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
