# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PPID	ENSCAFG00000008691	ENSCAFT00000013803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPIL2	ENSCAFG00000015364	ENSCAFT00000024403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPL	ENSCAFG00000019134	ENSCAFT00000030386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPL	ENSCAFG00000019134	ENSCAFT00000044545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPM1E	ENSCAFG00000030155	ENSCAFT00000048826	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PPM1L	ENSCAFG00000014325	ENSCAFT00000022754	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PPP1CA	ENSCAFG00000011565	ENSCAFT00000018419	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPP1CA	ENSCAFG00000011565	ENSCAFT00000039783	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PPP1CA	ENSCAFG00000011565	ENSCAFT00000045135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPP1R11	ENSCAFG00000012189	ENSCAFT00000019355	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPP1R12B	ENSCAFG00000010497	ENSCAFT00000016685	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PPP1R12C	ENSCAFG00000002626	ENSCAFT00000004129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPP1R12C	ENSCAFG00000002626	ENSCAFT00000045040	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PPP1R2	ENSCAFG00000032648	ENSCAFT00000047367	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPP1R26	ENSCAFG00000019860	ENSCAFT00000031601	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PPP1R9B	ENSCAFG00000017004	ENSCAFT00000026939	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PPP2R2B	ENSCAFG00000006542	ENSCAFT00000010594	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PPP2R2C	ENSCAFG00000014257	ENSCAFT00000022671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PPP3CA	ENSCAFG00000010644	ENSCAFT00000014940	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PPP3CA	ENSCAFG00000010644	ENSCAFT00000016916	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP4R3A	ENSCAFG00000017570	ENSCAFT00000027870	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PPT2-EGFL8	ENSCAFG00000000766	ENSCAFT00000001193	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
PPT2-EGFL8	ENSCAFG00000000766	ENSCAFT00000048253	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
PQBP1	ENSCAFG00000015672	ENSCAFT00000024826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PQBP1	ENSCAFG00000015672	ENSCAFT00000049058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRCC	ENSCAFG00000016737	ENSCAFT00000026499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRDM10	ENSCAFG00000010164	ENSCAFT00000016143	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRDM10	ENSCAFG00000010164	ENSCAFT00000049955	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRDM13	ENSCAFG00000023314	ENSCAFT00000035796	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRDM16	ENSCAFG00000019473	ENSCAFT00000030962	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PRDM16	ENSCAFG00000019473	ENSCAFT00000047721	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000017540	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
PREX1	ENSCAFG00000010948	ENSCAFT00000047790	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
PREX1	ENSCAFG00000010948	ENSCAFT00000049914	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
PRKCE	ENSCAFG00000002610	ENSCAFT00000004130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRKD1	ENSCAFG00000012553	ENSCAFT00000019949	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRKDC	ENSCAFG00000006555	ENSCAFT00000010616	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRLH	ENSCAFG00000012268	ENSCAFT00000019479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRLR	ENSCAFG00000018782	ENSCAFT00000029815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRMT6	ENSCAFG00000023098	ENSCAFT00000035296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PROM1	ENSCAFG00000015233	ENSCAFT00000024229	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PROM1	ENSCAFG00000015233	ENSCAFT00000044445	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PROSER1	ENSCAFG00000006001	ENSCAFT00000009688	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PROX1	ENSCAFG00000012445	ENSCAFT00000019756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRPF31	ENSCAFG00000002700	ENSCAFT00000004264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRPF39	ENSCAFG00000014041	ENSCAFT00000022300	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PRPF8	ENSCAFG00000019221	ENSCAFT00000030519	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
PRR14L	ENSCAFG00000013247	ENSCAFT00000021004	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRR14L	ENSCAFG00000013247	ENSCAFT00000049394	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRRC2B	ENSCAFG00000019908	ENSCAFT00000031676	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PRRT1	ENSCAFG00000000764	ENSCAFT00000001192	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PSCA	ENSCAFG00000032433	ENSCAFT00000048257	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PSD4	ENSCAFG00000007292	ENSCAFT00000011686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSD4	ENSCAFG00000007292	ENSCAFT00000046276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSMB4	ENSCAFG00000012707	ENSCAFT00000020153	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PSMD11	ENSCAFG00000018382	ENSCAFT00000029207	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PSMD13	ENSCAFG00000006455	ENSCAFT00000039828	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTCD2	ENSCAFG00000007982	ENSCAFT00000012743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTDSS1	ENSCAFG00000009472	ENSCAFT00000015054	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PTGIS	ENSCAFG00000011426	ENSCAFT00000018144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTH2R	ENSCAFG00000013703	ENSCAFT00000021727	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
PTH2R	ENSCAFG00000013703	ENSCAFT00000047402	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTK2	ENSCAFG00000001217	ENSCAFT00000001885	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PTK2	ENSCAFG00000001217	ENSCAFT00000001888	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PTP4A3	ENSCAFG00000001237	ENSCAFT00000001928	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPN1	ENSCAFG00000011531	ENSCAFT00000039526	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN21	ENSCAFG00000017377	ENSCAFT00000027536	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
PTPN3	ENSCAFG00000002868	ENSCAFT00000004599	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPRD	ENSCAFG00000001460	ENSCAFT00000002280	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPRF	ENSCAFG00000005069	ENSCAFT00000008255	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PTPRF	ENSCAFG00000005069	ENSCAFT00000008256	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PTPRK	ENSCAFG00000001101	ENSCAFT00000001683	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PTPRK	ENSCAFG00000001101	ENSCAFT00000001685	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PTPRM	ENSCAFG00000018639	ENSCAFT00000029618	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPRM	ENSCAFG00000018639	ENSCAFT00000029630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPRN2	ENSCAFG00000032520	ENSCAFT00000049020	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
PTPRT	ENSCAFG00000009280	ENSCAFT00000014756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPRZ1	ENSCAFG00000003510	ENSCAFT00000005646	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PTPRZ1	ENSCAFG00000003510	ENSCAFT00000045335	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PUDP	ENSCAFG00000011278	ENSCAFT00000017911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PUS7L	ENSCAFG00000009729	ENSCAFT00000015442	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PXN	ENSCAFG00000010241	ENSCAFT00000016266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PYROXD1	ENSCAFG00000012325	ENSCAFT00000019582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PYROXD1	ENSCAFG00000012325	ENSCAFT00000043560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB10	ENSCAFG00000004250	ENSCAFT00000006816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB10	ENSCAFG00000004250	ENSCAFT00000048477	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB11FIP1	ENSCAFG00000006176	ENSCAFT00000009972	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RAB11FIP1	ENSCAFG00000006176	ENSCAFT00000044766	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RAB14	ENSCAFG00000003629	ENSCAFT00000005849	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAB1A	ENSCAFG00000003187	ENSCAFT00000005128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB1A	ENSCAFG00000003187	ENSCAFT00000049414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB20	ENSCAFG00000006072	ENSCAFT00000009820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB3D	ENSCAFG00000017438	ENSCAFT00000027638	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB3D	ENSCAFG00000017438	ENSCAFT00000037393	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RAB3GAP1	ENSCAFG00000005042	ENSCAFT00000008124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB43	ENSCAFG00000024835	ENSCAFT00000006967	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAB5C	ENSCAFG00000015629	ENSCAFT00000024768	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RAD9A	ENSCAFG00000011618	ENSCAFT00000018445	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAD9A	ENSCAFG00000011618	ENSCAFT00000039812	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAI1	ENSCAFG00000018437	ENSCAFT00000029281	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAI14	ENSCAFG00000018816	ENSCAFT00000029874	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAI14	ENSCAFG00000018816	ENSCAFT00000048136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RALGAPA2	ENSCAFG00000005251	ENSCAFT00000008488	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RALGPS1	ENSCAFG00000020156	ENSCAFT00000032108	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
RALGPS1	ENSCAFG00000020156	ENSCAFT00000032110	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RALGPS1	ENSCAFG00000020156	ENSCAFT00000046999	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
RALGPS2	ENSCAFG00000013981	ENSCAFT00000022211	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RANBP2	ENSCAFG00000023061	ENSCAFT00000003160	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
RANBP3	ENSCAFG00000018739	ENSCAFT00000029752	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RANBP3	ENSCAFG00000018739	ENSCAFT00000029754	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RANBP3L	ENSCAFG00000018711	ENSCAFT00000029713	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RANBP3L	ENSCAFG00000018711	ENSCAFT00000046391	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAP1A	ENSCAFG00000013686	ENSCAFT00000047602	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
RAP1GDS1	ENSCAFG00000010267	ENSCAFT00000016302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAP1GDS1	ENSCAFG00000010267	ENSCAFT00000043098	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAP2B	ENSCAFG00000031794	ENSCAFT00000049624	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAPGEF3	ENSCAFG00000009181	ENSCAFT00000014611	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAPGEF4	ENSCAFG00000013096	ENSCAFT00000020803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAPGEF4	ENSCAFG00000013096	ENSCAFT00000048090	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RARG	ENSCAFG00000007050	ENSCAFT00000011309	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RASA2	ENSCAFG00000007674	ENSCAFT00000012307	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RASA3	ENSCAFG00000006458	ENSCAFT00000010454	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RASAL2	ENSCAFG00000014046	ENSCAFT00000022314	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RASD1	ENSCAFG00000018451	ENSCAFT00000029299	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RASGRP2	ENSCAFG00000014309	ENSCAFT00000022740	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RASGRP2	ENSCAFG00000014309	ENSCAFT00000047185	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
RASL10A	ENSCAFG00000012230	ENSCAFT00000019432	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RASL12	ENSCAFG00000017123	ENSCAFT00000027120	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RASSF2	ENSCAFG00000006052	ENSCAFT00000009798	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RASSF6	ENSCAFG00000003025	ENSCAFT00000004866	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBM15	ENSCAFG00000019789	ENSCAFT00000031467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RBM15	ENSCAFG00000019789	ENSCAFT00000043159	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RBM22	ENSCAFG00000018082	ENSCAFT00000028740	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RBM26	ENSCAFG00000005242	ENSCAFT00000008475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBM26	ENSCAFG00000005242	ENSCAFT00000049269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBM7	ENSCAFG00000013514	ENSCAFT00000021445	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBP3	ENSCAFG00000023697	ENSCAFT00000025687	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
RBPMS	ENSCAFG00000006503	ENSCAFT00000010500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RCC1L	ENSCAFG00000011334	ENSCAFT00000018027	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RCC2	ENSCAFG00000015752	ENSCAFT00000024961	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
REC114	ENSCAFG00000017805	ENSCAFT00000028238	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
REC114	ENSCAFG00000017805	ENSCAFT00000048526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
REN	ENSCAFG00000009623	ENSCAFT00000015286	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RERE	ENSCAFG00000019688	ENSCAFT00000031303	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RFC2	ENSCAFG00000011962	ENSCAFT00000019010	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RFC4	ENSCAFG00000013689	ENSCAFT00000021708	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RFTN1	ENSCAFG00000005873	ENSCAFT00000009467	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RFX2	ENSCAFG00000018728	ENSCAFT00000029731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RGL2	ENSCAFG00000000963	ENSCAFT00000001495	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RGR	ENSCAFG00000015930	ENSCAFT00000025240	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RGR	ENSCAFG00000015930	ENSCAFT00000047656	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RGS12	ENSCAFG00000029577	ENSCAFT00000048451	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RGS17	ENSCAFG00000000550	ENSCAFT00000000847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RGS20	ENSCAFG00000006955	ENSCAFT00000011166	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RGS22	ENSCAFG00000000529	ENSCAFT00000000824	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RGSL1	ENSCAFG00000013114	ENSCAFT00000020800	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RGSL1	ENSCAFG00000013114	ENSCAFT00000020818	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RHBG	ENSCAFG00000016811	ENSCAFT00000026621	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RHBG	ENSCAFG00000016811	ENSCAFT00000037505	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RHEBL1	ENSCAFG00000008697	ENSCAFT00000013804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RHOT1	ENSCAFG00000018443	ENSCAFT00000029309	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RHOT1	ENSCAFG00000018443	ENSCAFT00000043009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RHOU	ENSCAFG00000031346	ENSCAFT00000044949	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
RILP	ENSCAFG00000019203	ENSCAFT00000030483	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
RIN1	ENSCAFG00000012803	ENSCAFT00000020304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RIN3	ENSCAFG00000010958	ENSCAFT00000017468	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RIN3	ENSCAFG00000010958	ENSCAFT00000046960	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RING1	ENSCAFG00000000933	ENSCAFT00000001442	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RING1	ENSCAFG00000000933	ENSCAFT00000044064	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RIPPLY1	ENSCAFG00000029100	ENSCAFT00000046144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RMND1	ENSCAFG00000000423	ENSCAFT00000000670	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RNF115	ENSCAFG00000011208	ENSCAFT00000017818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF126	ENSCAFG00000019704	ENSCAFT00000031336	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF13	ENSCAFG00000008370	ENSCAFT00000013305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
