# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TEAD4	ENSCAFG00000015522	ENSCAFT00000024659	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
TEC	ENSCAFG00000001942	ENSCAFT00000003088	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TECPR1	ENSCAFG00000015408	ENSCAFT00000024460	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TECTA	ENSCAFG00000011819	ENSCAFT00000018799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TEFM	ENSCAFG00000018475	ENSCAFT00000047467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TEKT3	ENSCAFG00000017923	ENSCAFT00000028445	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TENM3	ENSCAFG00000008123	ENSCAFT00000013138	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
TENM3	ENSCAFG00000008123	ENSCAFT00000045575	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
TENM4	ENSCAFG00000004731	ENSCAFT00000007634	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
TEP1	ENSCAFG00000005404	ENSCAFT00000008693	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
TERT	ENSCAFG00000010739	ENSCAFT00000017081	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TESMIN	ENSCAFG00000010766	ENSCAFT00000048790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TET3	ENSCAFG00000008728	ENSCAFT00000013873	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
TEX10	ENSCAFG00000002565	ENSCAFT00000004048	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TEX13B	ENSCAFG00000017850	ENSCAFT00000035459	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TEX14	ENSCAFG00000017556	ENSCAFT00000027830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TEX14	ENSCAFG00000017556	ENSCAFT00000027832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TEX14	ENSCAFG00000017556	ENSCAFT00000044372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TFDP2	ENSCAFG00000007742	ENSCAFT00000012380	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TFF1	ENSCAFG00000010351	ENSCAFT00000016451	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TFRC	ENSCAFG00000012941	ENSCAFT00000020544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TG	ENSCAFG00000001128	ENSCAFT00000001727	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TG	ENSCAFG00000001128	ENSCAFT00000043599	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TGFB2	ENSCAFG00000010815	ENSCAFT00000017210	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TGFB2	ENSCAFG00000010815	ENSCAFT00000017213	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
THBD	ENSCAFG00000005157	ENSCAFT00000008309	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THBS1	ENSCAFG00000008704	ENSCAFT00000013882	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
THBS3	ENSCAFG00000017017	ENSCAFT00000026973	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
THEM4	ENSCAFG00000012908	ENSCAFT00000020486	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
THEM4	ENSCAFG00000012908	ENSCAFT00000049563	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
THEMIS	ENSCAFG00000001078	ENSCAFT00000001645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
THOC5	ENSCAFG00000012262	ENSCAFT00000019506	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
THOP1	ENSCAFG00000019378	ENSCAFT00000030803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
THRA	ENSCAFG00000016173	ENSCAFT00000025690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
THRAP3	ENSCAFG00000003389	ENSCAFT00000005432	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THSD4	ENSCAFG00000017634	ENSCAFT00000046859	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
THSD7A	ENSCAFG00000002280	ENSCAFT00000039001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
THSD7A	ENSCAFG00000002280	ENSCAFT00000049708	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
THTPA	ENSCAFG00000011651	ENSCAFT00000018490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THYN1	ENSCAFG00000009772	ENSCAFT00000015514	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TIA1	ENSCAFG00000003341	ENSCAFT00000005363	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TIAL1	ENSCAFG00000012171	ENSCAFT00000019370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TIE1	ENSCAFG00000005288	ENSCAFT00000008550	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TIFAB	ENSCAFG00000001081	ENSCAFT00000001649	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TIGD6	ENSCAFG00000018238	ENSCAFT00000028968	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TIMM17A	ENSCAFG00000010612	ENSCAFT00000016894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TIPRL	ENSCAFG00000015311	ENSCAFT00000024312	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TLE2	ENSCAFG00000019293	ENSCAFT00000030660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TLK2	ENSCAFG00000013137	ENSCAFT00000020861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TLN2	ENSCAFG00000016905	ENSCAFT00000026798	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
TLR4	ENSCAFG00000003518	ENSCAFT00000005653	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TLR8	ENSCAFG00000023498	ENSCAFT00000036159	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TM6SF2	ENSCAFG00000014329	ENSCAFT00000022762	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TM9SF4	ENSCAFG00000007145	ENSCAFT00000011491	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMC2	ENSCAFG00000006675	ENSCAFT00000010757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMC2	ENSCAFG00000006675	ENSCAFT00000047449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMCC3	ENSCAFG00000006227	ENSCAFT00000045478	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMED8	ENSCAFG00000017191	ENSCAFT00000027225	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TMEFF2	ENSCAFG00000010115	ENSCAFT00000016074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM106C	ENSCAFG00000009069	ENSCAFT00000014420	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TMEM108	ENSCAFG00000006414	ENSCAFT00000010363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM108	ENSCAFG00000006414	ENSCAFT00000046081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM120A	ENSCAFG00000013483	ENSCAFT00000021384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM131	ENSCAFG00000002365	ENSCAFT00000003712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM132D	ENSCAFG00000006812	ENSCAFT00000049250	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM147	ENSCAFG00000006960	ENSCAFT00000011172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM163	ENSCAFG00000005012	ENSCAFT00000008057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM17	ENSCAFG00000003110	ENSCAFT00000004992	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM173	ENSCAFG00000005704	ENSCAFT00000009197	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM181	ENSCAFG00000000655	ENSCAFT00000001010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM181	ENSCAFG00000000655	ENSCAFT00000045261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM192	ENSCAFG00000008810	ENSCAFT00000014003	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM201	ENSCAFG00000019733	ENSCAFT00000031376	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM201	ENSCAFG00000019733	ENSCAFT00000046952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM201	ENSCAFG00000019733	ENSCAFT00000047883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM203	ENSCAFG00000019478	ENSCAFT00000030969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM241	ENSCAFG00000018205	ENSCAFT00000028919	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM241	ENSCAFG00000018205	ENSCAFT00000045947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM256-PLSCR3	ENSCAFG00000016288	ENSCAFT00000025825	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TMEM26	ENSCAFG00000031918	ENSCAFT00000049752	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM262	ENSCAFG00000013970	ENSCAFT00000022153	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM262	ENSCAFG00000013970	ENSCAFT00000044322	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM268	ENSCAFG00000003351	ENSCAFT00000005376	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM45B	ENSCAFG00000010219	ENSCAFT00000016219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM53	ENSCAFG00000004791	ENSCAFT00000037053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM53	ENSCAFG00000004791	ENSCAFT00000046361	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM57	ENSCAFG00000012804	ENSCAFT00000020320	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM59	ENSCAFG00000019064	ENSCAFT00000043474	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM63A	ENSCAFG00000016154	ENSCAFT00000025640	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TMEM63B	ENSCAFG00000001941	ENSCAFT00000003068	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM65	ENSCAFG00000025273	ENSCAFT00000039186	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
TMEM71	ENSCAFG00000001113	ENSCAFT00000001704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM71	ENSCAFG00000001113	ENSCAFT00000044727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM71	ENSCAFG00000001113	ENSCAFT00000048732	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM86A	ENSCAFG00000031339	ENSCAFT00000043489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM9B	ENSCAFG00000006933	ENSCAFT00000011126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMOD4	ENSCAFG00000012517	ENSCAFT00000019896	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TMPRSS15	ENSCAFG00000008337	ENSCAFT00000013270	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TMPRSS2	ENSCAFG00000010190	ENSCAFT00000016188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMTC3	ENSCAFG00000006060	ENSCAFT00000009836	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNFAIP2	ENSCAFG00000018188	ENSCAFT00000028898	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNFAIP6	ENSCAFG00000005660	ENSCAFT00000009109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNFAIP8L3	ENSCAFG00000015324	ENSCAFT00000024328	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNFRSF11A	ENSCAFG00000000075	ENSCAFT00000000128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF11A	ENSCAFG00000000075	ENSCAFT00000049213	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	ENSCAFG00000018519	ENSCAFT00000029403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	ENSCAFG00000018519	ENSCAFT00000049858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNIP3	ENSCAFG00000004160	ENSCAFT00000006675	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNK1	ENSCAFG00000016280	ENSCAFT00000025819	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
TNN	ENSCAFG00000014353	ENSCAFT00000022816	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNN	ENSCAFG00000014353	ENSCAFT00000049954	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNNC1	ENSCAFG00000009404	ENSCAFT00000014964	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNI3	ENSCAFG00000002618	ENSCAFT00000004116	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT1	ENSCAFG00000002620	ENSCAFT00000004120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNNT1	ENSCAFG00000002620	ENSCAFT00000049536	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNPO2	ENSCAFG00000017226	ENSCAFT00000027293	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNR	ENSCAFG00000014301	ENSCAFT00000022732	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TNR	ENSCAFG00000014301	ENSCAFT00000049423	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TNRC18	ENSCAFG00000016034	ENSCAFT00000025446	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC18	ENSCAFG00000016034	ENSCAFT00000042942	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNRC18	ENSCAFG00000016034	ENSCAFT00000047576	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNS2	ENSCAFG00000007105	ENSCAFT00000011380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TOMM40	ENSCAFG00000004620	ENSCAFT00000007449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TOP1	ENSCAFG00000009058	ENSCAFT00000014397	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX2	ENSCAFG00000009354	ENSCAFT00000014891	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX2	ENSCAFG00000009354	ENSCAFT00000014893	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TOX2	ENSCAFG00000009354	ENSCAFT00000042987	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX2	ENSCAFG00000009354	ENSCAFT00000045528	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TP53	ENSCAFG00000016714	ENSCAFT00000026465	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TP73	ENSCAFG00000019489	ENSCAFT00000030985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TPBG	ENSCAFG00000002876	ENSCAFT00000004602	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPH1	ENSCAFG00000009091	ENSCAFT00000047037	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TPK1	ENSCAFG00000025529	ENSCAFT00000039734	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
TPM2	ENSCAFG00000002086	ENSCAFT00000003304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TPM2	ENSCAFG00000002086	ENSCAFT00000025037	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TPRA1	ENSCAFG00000004039	ENSCAFT00000006473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRABD2B	ENSCAFG00000024288	ENSCAFT00000037515	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP2	ENSCAFG00000003960	ENSCAFT00000006360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAF3IP2	ENSCAFG00000003960	ENSCAFT00000043764	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSCAFG00000005236	ENSCAFT00000008446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSCAFG00000005236	ENSCAFT00000008449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAK2	ENSCAFG00000012217	ENSCAFT00000019481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAK2	ENSCAFG00000012217	ENSCAFT00000045107	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRBV3-1	ENSCAFG00000029837	ENSCAFT00000049466	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
TRDMT1	ENSCAFG00000004545	ENSCAFT00000007328	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRDN	ENSCAFG00000001016	ENSCAFT00000001568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	ENSCAFG00000001016	ENSCAFT00000044100	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRIB3	ENSCAFG00000006965	ENSCAFT00000011176	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIB3	ENSCAFG00000006965	ENSCAFT00000039763	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIM29	ENSCAFG00000012000	ENSCAFT00000019061	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIM37	ENSCAFG00000017569	ENSCAFT00000027859	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TRIM37	ENSCAFG00000017569	ENSCAFT00000027862	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TRIM41	ENSCAFG00000012851	ENSCAFT00000020424	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIM66	ENSCAFG00000006919	ENSCAFT00000011106	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRIM9	ENSCAFG00000014603	ENSCAFT00000023202	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
TRIO	ENSCAFG00000009159	ENSCAFT00000014689	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TRIP12	ENSCAFG00000010598	ENSCAFT00000016899	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRIP12	ENSCAFG00000010598	ENSCAFT00000045557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
