# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RNF166	ENSCAFG00000019875	ENSCAFT00000031628	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RNF168	ENSCAFG00000013013	ENSCAFT00000020652	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
RNF169	ENSCAFG00000005470	ENSCAFT00000008805	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RNF17	ENSCAFG00000007418	ENSCAFT00000011897	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF17	ENSCAFG00000007418	ENSCAFT00000046118	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF17	ENSCAFG00000007418	ENSCAFT00000047188	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF175	ENSCAFG00000032255	ENSCAFT00000044594	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RNF180	ENSCAFG00000007280	ENSCAFT00000011661	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RNF185	ENSCAFG00000012993	ENSCAFT00000020620	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF20	ENSCAFG00000002607	ENSCAFT00000004109	protein_coding	0	1	1	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	1
RNF207	ENSCAFG00000019567	ENSCAFT00000037199	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
RNF208	ENSCAFG00000019467	ENSCAFT00000030955	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
RNF212	ENSCAFG00000032095	ENSCAFT00000047401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNF212B	ENSCAFG00000023903	ENSCAFT00000036997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF212B	ENSCAFG00000023903	ENSCAFT00000043754	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF213	ENSCAFG00000005675	ENSCAFT00000009155	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
RNF213	ENSCAFG00000005675	ENSCAFT00000045693	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
RNF214	ENSCAFG00000013110	ENSCAFT00000020823	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF215	ENSCAFG00000012692	ENSCAFT00000020124	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
RNF216	ENSCAFG00000015990	ENSCAFT00000025386	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF219	ENSCAFG00000031900	ENSCAFT00000044741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF220	ENSCAFG00000004792	ENSCAFT00000007729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF220	ENSCAFG00000004792	ENSCAFT00000036543	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
RNF222	ENSCAFG00000017068	ENSCAFT00000027031	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
RNF224	ENSCAFG00000024418	ENSCAFT00000037711	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
RNF39	ENSCAFG00000012193	ENSCAFT00000019361	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
RNF4	ENSCAFG00000014856	ENSCAFT00000023584	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF4	ENSCAFG00000014856	ENSCAFT00000036593	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF4	ENSCAFG00000014856	ENSCAFT00000044321	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF44	ENSCAFG00000016673	ENSCAFT00000026405	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	ENSCAFG00000000774	ENSCAFT00000001208	protein_coding	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
RNF6	ENSCAFG00000006901	ENSCAFT00000011085	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF6	ENSCAFG00000006901	ENSCAFT00000044298	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RNF8	ENSCAFG00000030176	ENSCAFT00000002283	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RNF8	ENSCAFG00000030176	ENSCAFT00000047572	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RNGTT	ENSCAFG00000003089	ENSCAFT00000004955	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RNH1	ENSCAFG00000024796	ENSCAFT00000038320	protein_coding	0	2	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	2	0
RNLS	ENSCAFG00000030804	ENSCAFT00000047273	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
RNPEPL1	ENSCAFG00000012680	ENSCAFT00000020119	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ROBO1	ENSCAFG00000007903	ENSCAFT00000012668	protein_coding	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0
ROBO3	ENSCAFG00000011115	ENSCAFT00000017695	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ROBO4	ENSCAFG00000011022	ENSCAFT00000017596	protein_coding	0	1	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0
ROCK1	ENSCAFG00000018282	ENSCAFT00000029058	protein_coding	0	2	0	3	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0
ROCK2	ENSCAFG00000003549	ENSCAFT00000005709	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ROGDI	ENSCAFG00000019166	ENSCAFT00000030430	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1
ROM1	ENSCAFG00000015786	ENSCAFT00000025014	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ROM1	ENSCAFG00000015786	ENSCAFT00000046369	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ROPN1L	ENSCAFG00000010002	ENSCAFT00000015907	protein_coding	0	0	0	5	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2
ROPN1L	ENSCAFG00000010002	ENSCAFT00000047846	protein_coding	0	0	1	4	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
ROR2	ENSCAFG00000002163	ENSCAFT00000003401	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ROR2	ENSCAFG00000002163	ENSCAFT00000043576	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RORB	ENSCAFG00000001769	ENSCAFT00000036494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RORC	ENSCAFG00000012884	ENSCAFT00000020479	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ROS1	ENSCAFG00000000923	ENSCAFT00000001427	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
RP1	ENSCAFG00000006995	ENSCAFT00000011204	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
RP1	ENSCAFG00000006995	ENSCAFT00000044214	protein_coding	0	0	0	5	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RP1L1	ENSCAFG00000008114	ENSCAFT00000012915	protein_coding	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
RP9	ENSCAFG00000024731	ENSCAFT00000038182	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
RPAIN	ENSCAFG00000015544	ENSCAFT00000024631	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
RPAP1	ENSCAFG00000009577	ENSCAFT00000015216	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RPE65	ENSCAFG00000020431	ENSCAFT00000032537	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPF1	ENSCAFG00000020311	ENSCAFT00000032351	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPF2	ENSCAFG00000003918	ENSCAFT00000006295	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPH3A	ENSCAFG00000008916	ENSCAFT00000014160	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
RPH3A	ENSCAFG00000008916	ENSCAFT00000049747	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
RPH3AL	ENSCAFG00000019132	ENSCAFT00000030385	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RPH3AL	ENSCAFG00000019132	ENSCAFT00000044656	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL12	ENSCAFG00000020136	ENSCAFT00000032052	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
RPL12	ENSCAFG00000020136	ENSCAFT00000045165	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
RPL14	ENSCAFG00000005138	ENSCAFT00000025880	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
RPL18	ENSCAFG00000003967	ENSCAFT00000006369	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
RPL26	ENSCAFG00000017066	ENSCAFT00000027030	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL3	ENSCAFG00000001346	ENSCAFT00000002096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPL31	ENSCAFG00000002215	ENSCAFT00000003480	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
RPL32	ENSCAFG00000004871	ENSCAFT00000007845	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
RPL32	ENSCAFG00000004871	ENSCAFT00000007852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPL32	ENSCAFG00000004871	ENSCAFT00000046893	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RPL35A	ENSCAFG00000012725	ENSCAFT00000020171	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
RPL7	ENSCAFG00000008021	ENSCAFT00000012803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPL7A	ENSCAFG00000017680	ENSCAFT00000031419	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPLP0	ENSCAFG00000010227	ENSCAFT00000016229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPLP1	ENSCAFG00000016073	ENSCAFT00000025503	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RPN2	ENSCAFG00000008737	ENSCAFT00000013898	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RPN2	ENSCAFG00000008737	ENSCAFT00000038258	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPP14	ENSCAFG00000007390	ENSCAFT00000011829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPP21	ENSCAFG00000000394	ENSCAFT00000000624	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPP30	ENSCAFG00000031801	ENSCAFT00000046379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RPP40	ENSCAFG00000009435	ENSCAFT00000015009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPRD1A	ENSCAFG00000017862	ENSCAFT00000028353	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RPRD2	ENSCAFG00000011853	ENSCAFT00000018855	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPS15A	ENSCAFG00000018174	ENSCAFT00000028868	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RPS15A	ENSCAFG00000018174	ENSCAFT00000049736	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPS16	ENSCAFG00000005501	ENSCAFT00000008872	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RPS17	ENSCAFG00000013053	ENSCAFT00000020703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPS17	ENSCAFG00000013053	ENSCAFT00000036542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPS19BP1	ENSCAFG00000030521	ENSCAFT00000044111	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RPS24	ENSCAFG00000015605	ENSCAFT00000024732	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
RPS24	ENSCAFG00000015605	ENSCAFT00000043472	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
RPS24	ENSCAFG00000015605	ENSCAFT00000043510	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
RPS24	ENSCAFG00000015605	ENSCAFT00000046332	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
RPS27	ENSCAFG00000017386	ENSCAFT00000027547	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
RPS6KA2	ENSCAFG00000000828	ENSCAFT00000001310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPS6KA4	ENSCAFG00000031793	ENSCAFT00000022875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPS6KA5	ENSCAFG00000017543	ENSCAFT00000027815	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
RPS6KB2	ENSCAFG00000011590	ENSCAFT00000018392	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS6KB2	ENSCAFG00000011590	ENSCAFT00000042823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS6KC1	ENSCAFG00000012413	ENSCAFT00000019734	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
RPS7	ENSCAFG00000003263	ENSCAFT00000005233	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RPS9	ENSCAFG00000002652	ENSCAFT00000004179	protein_coding	0	0	0	9	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0
RPSA	ENSCAFG00000005101	ENSCAFT00000008199	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
RPSA	ENSCAFG00000005101	ENSCAFT00000048108	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RPTOR	ENSCAFG00000005692	ENSCAFT00000009182	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPUSD1	ENSCAFG00000019614	ENSCAFT00000031177	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPUSD3	ENSCAFG00000029733	ENSCAFT00000047015	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPUSD4	ENSCAFG00000010488	ENSCAFT00000035707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RRAGC	ENSCAFG00000003196	ENSCAFT00000005139	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RRAGD	ENSCAFG00000003103	ENSCAFT00000004979	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RREB1	ENSCAFG00000009527	ENSCAFT00000015134	protein_coding	0	1	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0
RREB1	ENSCAFG00000009527	ENSCAFT00000046954	protein_coding	0	2	3	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0
RREB1	ENSCAFG00000009527	ENSCAFT00000048518	protein_coding	0	2	3	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0
RRH	ENSCAFG00000011506	ENSCAFT00000018265	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RRM1	ENSCAFG00000005945	ENSCAFT00000009652	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RRN3	ENSCAFG00000018783	ENSCAFT00000029817	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
RRNAD1	ENSCAFG00000016750	ENSCAFT00000026519	protein_coding	0	0	0	9	3	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0
RRP1	ENSCAFG00000010646	ENSCAFT00000016928	protein_coding	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0
RRP1	ENSCAFG00000010646	ENSCAFT00000044230	protein_coding	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0
RRP12	ENSCAFG00000009043	ENSCAFT00000014393	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RRP1B	ENSCAFG00000010621	ENSCAFT00000016891	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RRP7A	ENSCAFG00000000965	ENSCAFT00000001494	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
RRP9	ENSCAFG00000010060	ENSCAFT00000015997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RRP9	ENSCAFG00000010060	ENSCAFT00000043734	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSAD2	ENSCAFG00000003293	ENSCAFT00000005279	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSBN1	ENSCAFG00000009241	ENSCAFT00000014688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSBN1	ENSCAFG00000009241	ENSCAFT00000049992	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSF1	ENSCAFG00000004897	ENSCAFT00000007880	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RSG1	ENSCAFG00000015939	ENSCAFT00000025246	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
RSL1D1	ENSCAFG00000018865	ENSCAFT00000029942	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
RSPH1	ENSCAFG00000010420	ENSCAFT00000016550	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RSPH1	ENSCAFG00000010420	ENSCAFT00000036503	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RSPH14	ENSCAFG00000013646	ENSCAFT00000021641	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
RSPH14	ENSCAFG00000013646	ENSCAFT00000036313	protein_coding	0	1	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
RSPH3	ENSCAFG00000000664	ENSCAFT00000001027	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RSPH6A	ENSCAFG00000004383	ENSCAFT00000007048	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1
RSPO2	ENSCAFG00000000696	ENSCAFT00000001085	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RSPO3	ENSCAFG00000001067	ENSCAFT00000001633	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RSPRY1	ENSCAFG00000008789	ENSCAFT00000013986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSRC2	ENSCAFG00000007852	ENSCAFT00000012538	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
RSRP1	ENSCAFG00000012888	ENSCAFT00000020464	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RSRP1	ENSCAFG00000012888	ENSCAFT00000036134	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
RTBDN	ENSCAFG00000017154	ENSCAFT00000027169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RTBDN	ENSCAFG00000017154	ENSCAFT00000043822	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
RTCA	ENSCAFG00000020010	ENSCAFT00000031847	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RTF1	ENSCAFG00000009550	ENSCAFT00000015168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RTFDC1	ENSCAFG00000011946	ENSCAFT00000018990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RTKN	ENSCAFG00000008519	ENSCAFT00000013561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RTKN2	ENSCAFG00000013018	ENSCAFT00000020670	protein_coding	0	1	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0
RTKN2	ENSCAFG00000013018	ENSCAFT00000020673	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
RTL1	ENSCAFG00000017929	ENSCAFT00000028454	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
