# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SLC22A11	ENSCAFG00000025146	ENSCAFT00000022845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC22A14	ENSCAFG00000005025	ENSCAFT00000008078	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC22A18	ENSCAFG00000010240	ENSCAFT00000016264	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC22A8	ENSCAFG00000024439	ENSCAFT00000024505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC24A4	ENSCAFG00000010941	ENSCAFT00000017418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A12	ENSCAFG00000012805	ENSCAFT00000020414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A17	ENSCAFG00000001142	ENSCAFT00000001753	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A18	ENSCAFG00000016143	ENSCAFT00000025617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A18	ENSCAFG00000016143	ENSCAFT00000038256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A34	ENSCAFG00000016153	ENSCAFT00000025639	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
SLC25A4	ENSCAFG00000007596	ENSCAFT00000012152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A4	ENSCAFG00000007596	ENSCAFT00000048803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC26A2	ENSCAFG00000018240	ENSCAFT00000028978	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC26A3	ENSCAFG00000003853	ENSCAFT00000006219	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SLC26A3	ENSCAFG00000003853	ENSCAFT00000006227	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SLC26A4	ENSCAFG00000003891	ENSCAFT00000006271	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLC26A7	ENSCAFG00000009051	ENSCAFT00000014392	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLC26A9	ENSCAFG00000010191	ENSCAFT00000016179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC2A12	ENSCAFG00000000212	ENSCAFT00000000338	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A13	ENSCAFG00000009975	ENSCAFT00000015876	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC2A4	ENSCAFG00000016126	ENSCAFT00000025579	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC2A4RG	ENSCAFG00000013059	ENSCAFT00000020712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC30A10	ENSCAFG00000010842	ENSCAFT00000017240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC30A4	ENSCAFG00000013741	ENSCAFT00000037205	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC30A9	ENSCAFG00000001798	ENSCAFT00000002830	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC35A2	ENSCAFG00000015681	ENSCAFT00000024832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35A2	ENSCAFG00000015681	ENSCAFT00000038446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35A4	ENSCAFG00000007162	ENSCAFT00000011471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35B4	ENSCAFG00000001300	ENSCAFT00000002018	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SLC35D2	ENSCAFG00000001216	ENSCAFT00000001882	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35F3	ENSCAFG00000011548	ENSCAFT00000018323	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC36A1	ENSCAFG00000024037	ENSCAFT00000028392	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC36A2	ENSCAFG00000017890	ENSCAFT00000028414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC37A1	ENSCAFG00000010450	ENSCAFT00000016618	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC37A1	ENSCAFG00000010450	ENSCAFT00000043898	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC37A2	ENSCAFG00000010949	ENSCAFT00000017458	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC37A2	ENSCAFG00000010949	ENSCAFT00000017479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC38A2	ENSCAFG00000009261	ENSCAFT00000014728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC38A2	ENSCAFG00000009261	ENSCAFT00000047987	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC38A6	ENSCAFG00000015656	ENSCAFT00000024804	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
SLC38A7	ENSCAFG00000008384	ENSCAFT00000013314	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC39A12	ENSCAFG00000004488	ENSCAFT00000007229	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SLC39A14	ENSCAFG00000009425	ENSCAFT00000014991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC39A14	ENSCAFG00000009425	ENSCAFT00000014993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC39A7	ENSCAFG00000000917	ENSCAFT00000001426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC39A8	ENSCAFG00000010689	ENSCAFT00000017004	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC40A1	ENSCAFG00000009343	ENSCAFT00000014878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC41A2	ENSCAFG00000001929	ENSCAFT00000003053	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC41A3	ENSCAFG00000003765	ENSCAFT00000006055	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC41A3	ENSCAFG00000003765	ENSCAFT00000006063	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC43A1	ENSCAFG00000007862	ENSCAFT00000012561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC43A1	ENSCAFG00000007862	ENSCAFT00000046001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC44A1	ENSCAFG00000002758	ENSCAFT00000004413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC44A4	ENSCAFG00000000658	ENSCAFT00000001024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC45A2	ENSCAFG00000018831	ENSCAFT00000029893	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC45A2	ENSCAFG00000018831	ENSCAFT00000035190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC45A3	ENSCAFG00000010148	ENSCAFT00000016118	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC46A1	ENSCAFG00000018682	ENSCAFT00000029653	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC46A3	ENSCAFG00000006691	ENSCAFT00000010772	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC4A1	ENSCAFG00000014228	ENSCAFT00000022598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC4A1	ENSCAFG00000014228	ENSCAFT00000044796	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC4A10	ENSCAFG00000010242	ENSCAFT00000016408	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC4A11	ENSCAFG00000006389	ENSCAFT00000010324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A2	ENSCAFG00000004623	ENSCAFT00000007485	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLC4A5	ENSCAFG00000008684	ENSCAFT00000013814	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC52A3	ENSCAFG00000006904	ENSCAFT00000011091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC5A10	ENSCAFG00000018237	ENSCAFT00000028971	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC5A2	ENSCAFG00000016909	ENSCAFT00000026790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A4	ENSCAFG00000013498	ENSCAFT00000021450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC5A4	ENSCAFG00000013498	ENSCAFT00000044229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC5A5	ENSCAFG00000015051	ENSCAFT00000023929	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLC5A9	ENSCAFG00000003982	ENSCAFT00000006433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC5A9	ENSCAFG00000003982	ENSCAFT00000044627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC6A19	ENSCAFG00000025130	ENSCAFT00000016648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC6A5	ENSCAFG00000009856	ENSCAFT00000015664	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC7A1	ENSCAFG00000006660	ENSCAFT00000010744	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC7A11	ENSCAFG00000003749	ENSCAFT00000006034	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A1	ENSCAFG00000012207	ENSCAFT00000019381	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A2	ENSCAFG00000002130	ENSCAFT00000049291	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A3R1	ENSCAFG00000004599	ENSCAFT00000007411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A7	ENSCAFG00000014767	ENSCAFT00000023451	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC9A8	ENSCAFG00000011460	ENSCAFT00000018193	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
SLC9A9	ENSCAFG00000008028	ENSCAFT00000012813	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9C1	ENSCAFG00000010447	ENSCAFT00000016606	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLC9C1	ENSCAFG00000010447	ENSCAFT00000016615	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLCO1B3	ENSCAFG00000012373	ENSCAFT00000019638	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLCO1C1	ENSCAFG00000012377	ENSCAFT00000019660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLFNL1	ENSCAFG00000002600	ENSCAFT00000004091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000026343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000044488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLIT3	ENSCAFG00000017027	ENSCAFT00000026988	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLK	ENSCAFG00000010516	ENSCAFT00000016744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLK	ENSCAFG00000010516	ENSCAFT00000045427	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLMAP	ENSCAFG00000007695	ENSCAFT00000012325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLMAP	ENSCAFG00000007695	ENSCAFT00000012333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMAD3	ENSCAFG00000017388	ENSCAFT00000027577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCA2	ENSCAFG00000002013	ENSCAFT00000003206	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SMARCA2	ENSCAFG00000002013	ENSCAFT00000046362	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SMARCA4	ENSCAFG00000017584	ENSCAFT00000027907	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
SMARCA5	ENSCAFG00000007525	ENSCAFT00000012062	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SMARCAL1	ENSCAFG00000014421	ENSCAFT00000022962	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCC2	ENSCAFG00000000109	ENSCAFT00000000173	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCD2	ENSCAFG00000012708	ENSCAFT00000020180	protein_coding	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
SMC3	ENSCAFG00000010762	ENSCAFT00000017137	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMCO1	ENSCAFG00000013021	ENSCAFT00000020656	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMCO1	ENSCAFG00000013021	ENSCAFT00000049271	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMCO2	ENSCAFG00000011031	ENSCAFT00000017560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMCR8	ENSCAFG00000018255	ENSCAFT00000029000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMDT1	ENSCAFG00000000983	ENSCAFT00000001519	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SMG1	ENSCAFG00000018156	ENSCAFT00000028861	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SMG1	ENSCAFG00000018156	ENSCAFT00000049918	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SMPD2	ENSCAFG00000003816	ENSCAFT00000006143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SMPD4	ENSCAFG00000014966	ENSCAFT00000023759	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMTN	ENSCAFG00000012922	ENSCAFT00000020558	protein_coding	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
SMTNL2	ENSCAFG00000015292	ENSCAFT00000024286	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMYD1	ENSCAFG00000007437	ENSCAFT00000011926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMYD2	ENSCAFG00000012460	ENSCAFT00000019777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNAP23	ENSCAFG00000011105	ENSCAFT00000017676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNAPC4	ENSCAFG00000019683	ENSCAFT00000031295	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SNAPC4	ENSCAFG00000019683	ENSCAFT00000046824	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
SNAPC4	ENSCAFG00000019683	ENSCAFT00000047346	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SNCAIP	ENSCAFG00000000522	ENSCAFT00000000818	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNCB	ENSCAFG00000016646	ENSCAFT00000026371	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SNED1	ENSCAFG00000012816	ENSCAFT00000020346	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNED1	ENSCAFG00000012816	ENSCAFT00000020351	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNPH	ENSCAFG00000006822	ENSCAFT00000010972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SNRPG	ENSCAFG00000032595	ENSCAFT00000047988	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNTB1	ENSCAFG00000000957	ENSCAFT00000001482	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTG1	ENSCAFG00000006708	ENSCAFT00000010804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNTN	ENSCAFG00000031164	ENSCAFT00000042818	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNUPN	ENSCAFG00000018035	ENSCAFT00000028653	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX17	ENSCAFG00000004899	ENSCAFT00000007887	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
SNX24	ENSCAFG00000000534	ENSCAFT00000000828	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX24	ENSCAFG00000000534	ENSCAFT00000043218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX25	ENSCAFG00000007582	ENSCAFT00000038740	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SNX27	ENSCAFG00000012737	ENSCAFT00000020209	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNX27	ENSCAFG00000012737	ENSCAFT00000020213	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNX29	ENSCAFG00000018849	ENSCAFT00000029922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX30	ENSCAFG00000003059	ENSCAFT00000004915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX33	ENSCAFG00000018042	ENSCAFT00000028660	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SNX4	ENSCAFG00000012654	ENSCAFT00000020093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SNX9	ENSCAFG00000000627	ENSCAFT00000000969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX9	ENSCAFG00000000627	ENSCAFT00000046534	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	ENSCAFG00000008859	ENSCAFT00000014065	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SORBS1	ENSCAFG00000008270	ENSCAFT00000013202	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SORBS3	ENSCAFG00000009371	ENSCAFT00000014925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SORCS1	ENSCAFG00000010628	ENSCAFT00000016900	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SORCS1	ENSCAFG00000010628	ENSCAFT00000038014	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SORCS2	ENSCAFG00000014403	ENSCAFT00000022915	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0
SORCS3	ENSCAFG00000010623	ENSCAFT00000016888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SORCS3	ENSCAFG00000010623	ENSCAFT00000048390	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOWAHB	ENSCAFG00000008663	ENSCAFT00000013746	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SOWAHC	ENSCAFG00000023435	ENSCAFT00000036010	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOX13	ENSCAFG00000009614	ENSCAFT00000015281	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
SOX15	ENSCAFG00000016662	ENSCAFT00000026387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SP140	ENSCAFG00000010704	ENSCAFT00000017034	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
