# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RASGRF2	ENSCAFG00000008744	ENSCAFT00000045891	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RASIP1	ENSCAFG00000003910	ENSCAFT00000042904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RASSF4	ENSCAFG00000007010	ENSCAFT00000011234	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RAVER2	ENSCAFG00000018617	ENSCAFT00000036664	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RBFOX1	ENSCAFG00000019082	ENSCAFT00000030298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBFOX1	ENSCAFG00000019082	ENSCAFT00000030301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBFOX2	ENSCAFG00000001701	ENSCAFT00000002662	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RBFOX2	ENSCAFG00000001701	ENSCAFT00000049108	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RBM33	ENSCAFG00000005086	ENSCAFT00000038577	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RBM6	ENSCAFG00000010914	ENSCAFT00000017370	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RBM6	ENSCAFG00000010914	ENSCAFT00000042862	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
REXO2	ENSCAFG00000013511	ENSCAFT00000021436	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RFC2	ENSCAFG00000011962	ENSCAFT00000019010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RFC4	ENSCAFG00000013689	ENSCAFT00000021708	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RFNG	ENSCAFG00000005933	ENSCAFT00000009582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RFX8	ENSCAFG00000002190	ENSCAFT00000003441	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RFX8	ENSCAFG00000002190	ENSCAFT00000003442	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RFX8	ENSCAFG00000002190	ENSCAFT00000049801	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RGS16	ENSCAFG00000030416	ENSCAFT00000043544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RGS6	ENSCAFG00000016763	ENSCAFT00000043529	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RGS7	ENSCAFG00000015679	ENSCAFT00000024841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RGS7	ENSCAFG00000015679	ENSCAFT00000024844	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RGS9	ENSCAFG00000011148	ENSCAFT00000017738	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RGS9	ENSCAFG00000011148	ENSCAFT00000048731	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RHBDF2	ENSCAFG00000005097	ENSCAFT00000008200	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RIN1	ENSCAFG00000012803	ENSCAFT00000020304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RIPPLY3	ENSCAFG00000009694	ENSCAFT00000043122	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNASEK	ENSCAFG00000015960	ENSCAFT00000025301	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RNF112	ENSCAFG00000018198	ENSCAFT00000028910	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RNF112	ENSCAFG00000018198	ENSCAFT00000045797	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RNF150	ENSCAFG00000028804	ENSCAFT00000043654	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF150	ENSCAFG00000028804	ENSCAFT00000044982	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RNF165	ENSCAFG00000017635	ENSCAFT00000027965	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF17	ENSCAFG00000007418	ENSCAFT00000011897	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF17	ENSCAFG00000007418	ENSCAFT00000046118	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF17	ENSCAFG00000007418	ENSCAFT00000047188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF212B	ENSCAFG00000023903	ENSCAFT00000036997	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF212B	ENSCAFG00000023903	ENSCAFT00000043754	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF213	ENSCAFG00000005675	ENSCAFT00000009155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF213	ENSCAFG00000005675	ENSCAFT00000045693	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF214	ENSCAFG00000013110	ENSCAFT00000020823	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF215	ENSCAFG00000012692	ENSCAFT00000020124	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RNF4	ENSCAFG00000014856	ENSCAFT00000044321	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNF41	ENSCAFG00000000111	ENSCAFT00000000183	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF8	ENSCAFG00000030176	ENSCAFT00000002283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF8	ENSCAFG00000030176	ENSCAFT00000047572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNLS	ENSCAFG00000030804	ENSCAFT00000047273	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ROPN1L	ENSCAFG00000010002	ENSCAFT00000015907	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ROPN1L	ENSCAFG00000010002	ENSCAFT00000047846	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RORC	ENSCAFG00000012884	ENSCAFT00000020479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000008883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000046130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000048307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPL27	ENSCAFG00000014630	ENSCAFT00000023219	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RPL7	ENSCAFG00000008021	ENSCAFT00000012803	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RPN1	ENSCAFG00000004148	ENSCAFT00000006670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPTOR	ENSCAFG00000005692	ENSCAFT00000009182	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RRM2B	ENSCAFG00000000602	ENSCAFT00000000935	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RSRC1	ENSCAFG00000008913	ENSCAFT00000014152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RTF1	ENSCAFG00000009550	ENSCAFT00000015168	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RTN4	ENSCAFG00000002771	ENSCAFT00000004428	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RTN4	ENSCAFG00000002771	ENSCAFT00000045541	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RUNDC1	ENSCAFG00000014631	ENSCAFT00000043132	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSCAFG00000009078	ENSCAFT00000014458	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RUNX3	ENSCAFG00000012903	ENSCAFT00000020481	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RUNX3	ENSCAFG00000012903	ENSCAFT00000048698	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXRA	ENSCAFG00000019838	ENSCAFT00000031555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RYR1	ENSCAFG00000005896	ENSCAFT00000009509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RYR1	ENSCAFG00000005896	ENSCAFT00000048904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SAAL1	ENSCAFG00000029787	ENSCAFT00000044400	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SALL1	ENSCAFG00000009755	ENSCAFT00000015496	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SALL1	ENSCAFG00000009755	ENSCAFT00000046712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SALL1	ENSCAFG00000009755	ENSCAFT00000048551	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SAMD1	ENSCAFG00000016496	ENSCAFT00000026137	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SARDH	ENSCAFG00000019794	ENSCAFT00000031482	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SBF2	ENSCAFG00000007500	ENSCAFT00000012037	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SBK2	ENSCAFG00000002572	ENSCAFT00000004051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SBK3	ENSCAFG00000031063	ENSCAFT00000045940	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SBNO1	ENSCAFG00000007503	ENSCAFT00000048386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SC5D	ENSCAFG00000011805	ENSCAFT00000018738	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SCAF8	ENSCAFG00000000570	ENSCAFT00000000878	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
SCAMP4	ENSCAFG00000029188	ENSCAFT00000046454	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARB2	ENSCAFG00000008611	ENSCAFT00000013659	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCGB3A2	ENSCAFG00000006652	ENSCAFT00000010719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCML4	ENSCAFG00000003741	ENSCAFT00000006016	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN11A	ENSCAFG00000029139	ENSCAFT00000043213	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN11A	ENSCAFG00000029139	ENSCAFT00000047954	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN3A	ENSCAFG00000010864	ENSCAFT00000017434	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
SCN3A	ENSCAFG00000010864	ENSCAFT00000049158	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
SCUBE3	ENSCAFG00000001298	ENSCAFT00000002005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCUBE3	ENSCAFG00000001298	ENSCAFT00000047963	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDC1	ENSCAFG00000003833	ENSCAFT00000006168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDF4	ENSCAFG00000019323	ENSCAFT00000037918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SDK1	ENSCAFG00000016192	ENSCAFT00000025755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDK2	ENSCAFG00000004464	ENSCAFT00000007243	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDK2	ENSCAFG00000004464	ENSCAFT00000046024	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SEC16A	ENSCAFG00000019656	ENSCAFT00000031263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEC22A	ENSCAFG00000012072	ENSCAFT00000019159	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
SEC61A1	ENSCAFG00000004107	ENSCAFT00000006576	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SEC61A1	ENSCAFG00000004107	ENSCAFT00000043404	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SEMA3B	ENSCAFG00000010719	ENSCAFT00000017070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEMA3B	ENSCAFG00000010719	ENSCAFT00000046833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEMA6C	ENSCAFG00000012473	ENSCAFT00000019817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SENP6	ENSCAFG00000002711	ENSCAFT00000004287	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
SEPT9	ENSCAFG00000005190	ENSCAFT00000008383	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SEPT9	ENSCAFG00000005190	ENSCAFT00000047802	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SERPINB1	ENSCAFG00000009276	ENSCAFT00000014778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SERPINE3	ENSCAFG00000028728	ENSCAFT00000048411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SERPINE3	ENSCAFG00000028728	ENSCAFT00000048980	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEZ6L	ENSCAFG00000011694	ENSCAFT00000018602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SF3B1	ENSCAFG00000010826	ENSCAFT00000017219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SFR1	ENSCAFG00000031542	ENSCAFT00000049568	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SFXN2	ENSCAFG00000010254	ENSCAFT00000016278	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCB	ENSCAFG00000002001	ENSCAFT00000003166	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SGCB	ENSCAFG00000002001	ENSCAFT00000045882	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SH3BP1	ENSCAFG00000001490	ENSCAFT00000002323	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP5	ENSCAFG00000006024	ENSCAFT00000009714	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SH3GL1	ENSCAFG00000019083	ENSCAFT00000030309	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
SH3GLB2	ENSCAFG00000020008	ENSCAFT00000031843	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SH3RF2	ENSCAFG00000006409	ENSCAFT00000010356	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHANK2	ENSCAFG00000010458	ENSCAFT00000016593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHANK2	ENSCAFG00000010458	ENSCAFT00000016614	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHOC2	ENSCAFG00000010831	ENSCAFT00000017230	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHOX2	ENSCAFG00000008904	ENSCAFT00000014128	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SI	ENSCAFG00000014397	ENSCAFT00000022936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIGLEC1	ENSCAFG00000006219	ENSCAFT00000010021	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIMC1	ENSCAFG00000016711	ENSCAFT00000047936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIRT1	ENSCAFG00000013316	ENSCAFT00000021123	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SIRT5	ENSCAFG00000009838	ENSCAFT00000015619	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLAMF1	ENSCAFG00000012579	ENSCAFT00000019982	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC11A2	ENSCAFG00000007902	ENSCAFT00000012640	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC12A2	ENSCAFG00000000637	ENSCAFT00000000989	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC12A8	ENSCAFG00000012555	ENSCAFT00000019938	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC13A3	ENSCAFG00000010486	ENSCAFT00000016727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC15A3	ENSCAFG00000016390	ENSCAFT00000025986	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC16A5	ENSCAFG00000004718	ENSCAFT00000007596	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC16A5	ENSCAFG00000004718	ENSCAFT00000047060	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC17A1	ENSCAFG00000010606	ENSCAFT00000016882	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC17A9	ENSCAFG00000012759	ENSCAFT00000020242	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC1A7	ENSCAFG00000019177	ENSCAFT00000030446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC22A10	ENSCAFG00000025291	ENSCAFT00000024209	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC22A10	ENSCAFG00000025291	ENSCAFT00000024227	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC22A18	ENSCAFG00000010240	ENSCAFT00000016264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC22A2	ENSCAFG00000000757	ENSCAFT00000001168	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC23A1	ENSCAFG00000005686	ENSCAFT00000009175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC23A2	ENSCAFG00000006042	ENSCAFT00000009756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC23A2	ENSCAFG00000006042	ENSCAFT00000047756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC24A3	ENSCAFG00000005373	ENSCAFT00000008649	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC24A3	ENSCAFG00000005373	ENSCAFT00000045725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC24A4	ENSCAFG00000010941	ENSCAFT00000017418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A13	ENSCAFG00000002161	ENSCAFT00000003424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A23	ENSCAFG00000018643	ENSCAFT00000029609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A26	ENSCAFG00000006689	ENSCAFT00000010771	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC25A29	ENSCAFG00000030764	ENSCAFT00000046531	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A41	ENSCAFG00000018657	ENSCAFT00000029617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC26A11	ENSCAFG00000005654	ENSCAFT00000009114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC26A11	ENSCAFG00000005654	ENSCAFT00000044894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC26A3	ENSCAFG00000003853	ENSCAFT00000006219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC26A3	ENSCAFG00000003853	ENSCAFT00000006227	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC26A8	ENSCAFG00000001376	ENSCAFT00000002125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC26A8	ENSCAFG00000001376	ENSCAFT00000043994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC27A2	ENSCAFG00000015048	ENSCAFT00000023903	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC2A1	ENSCAFG00000002500	ENSCAFT00000003950	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A1	ENSCAFG00000002500	ENSCAFT00000023821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC2A3	ENSCAFG00000013918	ENSCAFT00000022076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC30A5	ENSCAFG00000007670	ENSCAFT00000012286	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC33A1	ENSCAFG00000008765	ENSCAFT00000013936	protein_coding	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35B2	ENSCAFG00000001983	ENSCAFT00000003139	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35B2	ENSCAFG00000001983	ENSCAFT00000048327	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC38A10	ENSCAFG00000005725	ENSCAFT00000009229	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC38A8	ENSCAFG00000019968	ENSCAFT00000031780	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
SLC39A2	ENSCAFG00000005438	ENSCAFT00000036505	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC4A3	ENSCAFG00000015723	ENSCAFT00000024905	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC5A4	ENSCAFG00000013498	ENSCAFT00000021450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
