# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ROR1	ENSCAFG00000018635	ENSCAFT00000029578	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ROS1	ENSCAFG00000000923	ENSCAFT00000001427	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RPA2	ENSCAFG00000011979	ENSCAFT00000019035	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RPAIN	ENSCAFG00000015544	ENSCAFT00000024631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RPE65	ENSCAFG00000020431	ENSCAFT00000032537	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RPF1	ENSCAFG00000020311	ENSCAFT00000032351	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPL3	ENSCAFG00000001346	ENSCAFT00000002096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RPP21	ENSCAFG00000000394	ENSCAFT00000000624	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS18	ENSCAFG00000000950	ENSCAFT00000001473	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RPS2	ENSCAFG00000019472	ENSCAFT00000030964	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RPS6	ENSCAFG00000001615	ENSCAFT00000002536	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
RPS6KC1	ENSCAFG00000012413	ENSCAFT00000019734	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPS9	ENSCAFG00000002652	ENSCAFT00000004179	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RRP7A	ENSCAFG00000000965	ENSCAFT00000001494	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RSPH3	ENSCAFG00000000664	ENSCAFT00000001027	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RSPO3	ENSCAFG00000001067	ENSCAFT00000001633	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RTN4	ENSCAFG00000002771	ENSCAFT00000004428	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
RTN4	ENSCAFG00000002771	ENSCAFT00000045541	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
RTN4RL1	ENSCAFG00000028579	ENSCAFT00000042767	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
RTTN	ENSCAFG00000000037	ENSCAFT00000000055	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RUFY1	ENSCAFG00000000344	ENSCAFT00000000538	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RUFY1	ENSCAFG00000000344	ENSCAFT00000047107	protein_coding	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RXRA	ENSCAFG00000019838	ENSCAFT00000031555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RXRB	ENSCAFG00000000912	ENSCAFT00000001418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
S100A14	ENSCAFG00000017544	ENSCAFT00000027799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
S100A16	ENSCAFG00000017545	ENSCAFT00000027800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
S100A5	ENSCAFG00000017552	ENSCAFT00000049382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SALL1	ENSCAFG00000009755	ENSCAFT00000015496	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SALL1	ENSCAFG00000009755	ENSCAFT00000046712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SALL1	ENSCAFG00000009755	ENSCAFT00000048551	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SAMD14	ENSCAFG00000029881	ENSCAFT00000042829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SAMD4A	ENSCAFG00000014940	ENSCAFT00000039705	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SAMD8	ENSCAFG00000015388	ENSCAFT00000024402	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SAMM50	ENSCAFG00000000887	ENSCAFT00000001374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SAMM50	ENSCAFG00000000887	ENSCAFT00000001384	protein_coding	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0
SAMM50	ENSCAFG00000000887	ENSCAFT00000047071	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
SARM1	ENSCAFG00000018678	ENSCAFT00000029647	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SASH1	ENSCAFG00000000366	ENSCAFT00000000575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SASS6	ENSCAFG00000020022	ENSCAFT00000031863	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN1B	ENSCAFG00000007129	ENSCAFT00000011430	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
SCN4A	ENSCAFG00000012146	ENSCAFT00000019738	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCRIB	ENSCAFG00000001372	ENSCAFT00000002152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SCUBE1	ENSCAFG00000000907	ENSCAFT00000001404	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SCUBE3	ENSCAFG00000001298	ENSCAFT00000002005	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCUBE3	ENSCAFG00000001298	ENSCAFT00000047963	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SDCCAG3	ENSCAFG00000019678	ENSCAFT00000031288	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDCCAG3	ENSCAFG00000019678	ENSCAFT00000031289	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDK1	ENSCAFG00000016192	ENSCAFT00000025755	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SDK2	ENSCAFG00000004464	ENSCAFT00000007243	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SDK2	ENSCAFG00000004464	ENSCAFT00000046024	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SDR9C7	ENSCAFG00000023161	ENSCAFT00000000241	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEBOX	ENSCAFG00000018669	ENSCAFT00000029633	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
SEC16A	ENSCAFG00000019656	ENSCAFT00000031263	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SEL1L3	ENSCAFG00000016402	ENSCAFT00000026017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEMA4A	ENSCAFG00000016857	ENSCAFT00000026693	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SEMA4D	ENSCAFG00000002180	ENSCAFT00000003433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEPT1	ENSCAFG00000016576	ENSCAFT00000026261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEPT1	ENSCAFG00000016576	ENSCAFT00000026266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEPT9	ENSCAFG00000005190	ENSCAFT00000008383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEPT9	ENSCAFG00000005190	ENSCAFT00000047802	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SERBP1	ENSCAFG00000018538	ENSCAFT00000029427	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SERHL2	ENSCAFG00000000970	ENSCAFT00000001503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SERINC2	ENSCAFG00000011063	ENSCAFT00000017651	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SERINC2	ENSCAFG00000011063	ENSCAFT00000017659	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SERPINA1	ENSCAFG00000017646	ENSCAFT00000036554	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
SERPINB8	ENSCAFG00000000058	ENSCAFT00000000078	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SERTAD3	ENSCAFG00000005340	ENSCAFT00000008597	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SETBP1	ENSCAFG00000017676	ENSCAFT00000045746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SETD1A	ENSCAFG00000016758	ENSCAFT00000026533	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETD3	ENSCAFG00000017821	ENSCAFT00000028273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEZ6L2	ENSCAFG00000016991	ENSCAFT00000026911	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SEZ6L2	ENSCAFG00000016991	ENSCAFT00000049419	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SGK1	ENSCAFG00000000217	ENSCAFT00000000342	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SGK1	ENSCAFG00000000217	ENSCAFT00000046374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SGSM2	ENSCAFG00000019289	ENSCAFT00000030588	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SGSM2	ENSCAFG00000019289	ENSCAFT00000030632	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SGTB	ENSCAFG00000007494	ENSCAFT00000012004	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SH2D3C	ENSCAFG00000020118	ENSCAFT00000032018	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
SH2D3C	ENSCAFG00000020118	ENSCAFT00000032019	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
SH3PXD2B	ENSCAFG00000016825	ENSCAFT00000026637	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SHARPIN	ENSCAFG00000001536	ENSCAFT00000002395	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SHARPIN	ENSCAFG00000001536	ENSCAFT00000045304	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
SHARPIN	ENSCAFG00000001536	ENSCAFT00000050000	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SIDT2	ENSCAFG00000013202	ENSCAFT00000046796	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SIGLEC15	ENSCAFG00000017663	ENSCAFT00000028010	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SIGLEC15	ENSCAFG00000017663	ENSCAFT00000047820	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
SIK2	ENSCAFG00000014202	ENSCAFT00000022548	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SIPA1L1	ENSCAFG00000016732	ENSCAFT00000026506	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SIPA1L1	ENSCAFG00000016732	ENSCAFT00000026512	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SIRT2	ENSCAFG00000005638	ENSCAFT00000009073	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SIX3	ENSCAFG00000002547	ENSCAFT00000004014	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SIX5	ENSCAFG00000004394	ENSCAFT00000007066	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
SLC12A4	ENSCAFG00000020329	ENSCAFT00000032375	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
SLC12A4	ENSCAFG00000020329	ENSCAFT00000049293	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
SLC1A7	ENSCAFG00000019177	ENSCAFT00000030446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC22A4	ENSCAFG00000000840	ENSCAFT00000001320	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A11	ENSCAFG00000015836	ENSCAFT00000025082	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC25A13	ENSCAFG00000002161	ENSCAFT00000003424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC25A47	ENSCAFG00000017900	ENSCAFT00000028408	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC25A47	ENSCAFG00000017900	ENSCAFT00000046570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC26A10	ENSCAFG00000000252	ENSCAFT00000000396	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SLC26A8	ENSCAFG00000001376	ENSCAFT00000002125	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SLC26A8	ENSCAFG00000001376	ENSCAFT00000043994	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SLC27A6	ENSCAFG00000000710	ENSCAFT00000001116	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC30A2	ENSCAFG00000012702	ENSCAFT00000020143	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC31A1	ENSCAFG00000003215	ENSCAFT00000005161	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC31A1	ENSCAFG00000003215	ENSCAFT00000044641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC35B1	ENSCAFG00000016946	ENSCAFT00000026818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC35B2	ENSCAFG00000001983	ENSCAFT00000003139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC35B2	ENSCAFG00000001983	ENSCAFT00000048327	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC35D1	ENSCAFG00000028904	ENSCAFT00000049817	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC35D2	ENSCAFG00000001216	ENSCAFT00000001882	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC36A2	ENSCAFG00000017890	ENSCAFT00000028414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC37A2	ENSCAFG00000010949	ENSCAFT00000017458	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC37A2	ENSCAFG00000010949	ENSCAFT00000017479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC38A10	ENSCAFG00000005725	ENSCAFT00000009229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC39A1	ENSCAFG00000017398	ENSCAFT00000027559	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC39A12	ENSCAFG00000004488	ENSCAFT00000007229	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC39A4	ENSCAFG00000001607	ENSCAFT00000002521	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
SLC39A7	ENSCAFG00000000917	ENSCAFT00000001426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC44A1	ENSCAFG00000002758	ENSCAFT00000004413	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SLC45A4	ENSCAFG00000001232	ENSCAFT00000001916	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC7A10	ENSCAFG00000007422	ENSCAFT00000011905	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC7A5	ENSCAFG00000019901	ENSCAFT00000031663	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000026343	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000044488	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SLURP1	ENSCAFG00000001280	ENSCAFT00000001971	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SMARCD2	ENSCAFG00000012708	ENSCAFT00000020180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SMCHD1	ENSCAFG00000018420	ENSCAFT00000029257	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMDT1	ENSCAFG00000000983	ENSCAFT00000001519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMG9	ENSCAFG00000004726	ENSCAFT00000007603	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMPD2	ENSCAFG00000003816	ENSCAFT00000006143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SMURF1	ENSCAFG00000015133	ENSCAFT00000024051	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SMURF1	ENSCAFG00000015133	ENSCAFT00000049516	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SMYD3	ENSCAFG00000029171	ENSCAFT00000043777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SMYD3	ENSCAFG00000029171	ENSCAFT00000047141	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNRPC	ENSCAFG00000028988	ENSCAFT00000043846	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SNRPG	ENSCAFG00000032595	ENSCAFT00000047988	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNW1	ENSCAFG00000030409	ENSCAFT00000049121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNX30	ENSCAFG00000003059	ENSCAFT00000004915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNX31	ENSCAFG00000000563	ENSCAFT00000000870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNX31	ENSCAFG00000000563	ENSCAFT00000038140	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOAT1	ENSCAFG00000013894	ENSCAFT00000022053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOD3	ENSCAFG00000016498	ENSCAFT00000026140	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SORL1	ENSCAFG00000011745	ENSCAFT00000018722	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SORL1	ENSCAFG00000011745	ENSCAFT00000047063	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SORL1	ENSCAFG00000011745	ENSCAFT00000049040	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SP2	ENSCAFG00000016812	ENSCAFT00000026618	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SP2	ENSCAFG00000016812	ENSCAFT00000043338	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SPAG9	ENSCAFG00000017265	ENSCAFT00000027370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPAG9	ENSCAFG00000017265	ENSCAFT00000044365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPATA19	ENSCAFG00000009828	ENSCAFT00000015605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SPATA2L	ENSCAFG00000019819	ENSCAFT00000031526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SPATA31E1	ENSCAFG00000002137	ENSCAFT00000003366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPATA31E1	ENSCAFG00000002137	ENSCAFT00000049580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPEF2	ENSCAFG00000018767	ENSCAFT00000029790	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPEF2	ENSCAFG00000018767	ENSCAFT00000044134	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPG7	ENSCAFG00000019842	ENSCAFT00000031561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPINK4	ENSCAFG00000001843	ENSCAFT00000002905	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPINK5	ENSCAFG00000006674	ENSCAFT00000010752	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
SPINK5	ENSCAFG00000006674	ENSCAFT00000037022	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPNS3	ENSCAFG00000015250	ENSCAFT00000024201	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPSB1	ENSCAFG00000019732	ENSCAFT00000031375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPTAN1	ENSCAFG00000020049	ENSCAFT00000031902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SPTAN1	ENSCAFG00000020049	ENSCAFT00000043657	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
